,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
3946,5,0,3,2,0,4,0,3,0,0,0,3,1,5,3,0,2,3,2,3,2,0,0,0,0,0,0,0,2,1,3,0,0,4,3,3,5,0,0,2,2,0,5,0,1,3,0,0,0,0,2,0,2,2,0,1,5,0,0,1,5,0,0,0,0,4,0,0,4,1,4,2,0,0,0,0,1,4,0,0,1,0,3,2,0,0,0,0,5,0,0,3,0,4,0,4,0,0,0,0,0,2,0,0,4,4,3,0,0,5,3,0,0,3,2,5,0,1,0,0,5,0,2,0,0,0,0,0,0,0,4,0,5,1,0,5,0,0,0,1,0,0,4,0,1,0,0,5,2,0
3947,5,0,0,0,0,0,0,0,0,0,0,1,4,4,0,2,2,0,0,0,0,4,0,0,1,1,5,0,0,0,0,0,0,1,4,0,2,0,0,3,5,2,0,0,0,0,0,1,4,5,0,2,2,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,2,3,2,5,3,0,4,2,0,0,3,3,0,0,0,0,4,2,3,0,0,2,1,3,5,2,5,0,0,5,0,0,0,4,0,2,0,0,0,0,0,0,5,0,0,0,5,0,5,3,1,1,3,0,0,0,0,0,3,0,5,5,4,0,0,4,1,0,2,0,3,0,0,0
3948,0,0,0,1,0,1,5,4,0,3,2,1,5,0,3,5,0,0,1,0,3,1,0,0,4,3,0,0,0,0,0,4,0,2,4,0,3,3,0,0,0,0,4,3,0,0,0,4,2,3,2,2,1,0,0,0,3,0,0,3,2,5,0,3,1,0,0,2,0,5,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,5,0,2,0,4,0,0,0,5,0,5,0,0,2,2,0,5,0,0,5,0,0,0,1,0,2,0,3,0,0,4,0,0,0,3,0,1,0,5,0,3,0,1,0,4,0,0,0,0,3,1,1,0,2,4,4,0,0,0,1,0,0,0,2
3949,5,0,0,0,5,4,3,0,0,1,1,3,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,4,2,5,0,0,4,0,0,0,3,0,0,3,0,4,2,0,0,0,1,1,5,4,0,3,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,4,5,0,4,4,0,0,2,0,0,2,1,1,5,0,0,1,0,0,1,3,1,0,0,0,0,0,3,2,0,5,5,5,5,0,0,5,2,3,5,1,4,5,0,0,5,0,0,5,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,2,0
3950,5,0,0,2,3,1,1,0,3,3,0,3,3,3,0,0,2,4,2,4,2,0,4,0,4,0,0,1,3,3,0,0,4,5,3,0,0,0,0,0,1,0,0,3,3,0,0,2,0,5,4,0,0,5,0,1,0,2,1,0,0,0,1,4,0,5,2,4,0,3,0,0,1,0,4,0,4,0,4,1,4,4,0,1,0,0,0,5,0,0,5,3,1,0,3,1,4,0,0,1,2,2,1,0,0,0,1,3,0,0,2,0,0,3,5,0,4,0,0,0,3,0,0,0,5,4,1,3,4,1,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0
3951,4,0,1,0,0,0,0,0,0,3,0,2,3,0,4,0,3,5,5,0,1,0,5,5,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5,0,0,1,0,0,1,0,5,3,4,2,0,2,0,4,0,0,0,5,1,5,0,4,0,5,0,0,0,0,0,0,0,3,4,0,0,0,5,0,4,0,0,4,0,0,0,0,1,4,4
3952,0,0,0,0,0,0,0,1,0,0,4,0,5,0,0,0,0,0,0,5,3,0,1,0,2,0,1,0,0,0,0,5,1,0,1,5,2,0,3,0,1,3,4,1,1,0,3,0,0,0,4,5,0,5,0,5,4,0,0,0,0,0,0,1,4,0,0,0,3,0,0,2,2,3,0,0,0,4,2,5,3,1,0,0,0,0,5,1,0,0,0,5,5,3,0,5,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,4,0,0,0,0,0,4,1,0,5,5,5,0,0,3,0,4,0,0,5,3,4,0,5,2,0,2,5,0,0,0,0,0
3953,0,3,5,0,2,0,1,0,0,4,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,2,0,0,5,3,0,5,1,4,0,5,0,0,0,4,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,5,0,0,0,3,0,0,0,3,5,5,1,0,0,0,3,0,0,0,0,2,5,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,4,0,0,0,2,0,0,4,0,0,0,4,0
3954,4,0,0,3,0,2,0,0,3,0,0,0,1,2,0,0,0,5,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,4,4,0,0,1,0,4,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,1,0,0,2,0,4,0,0,0,4,0,5,0,0,4,0,3,0,0,3,4,4,5,0,0,4,0,3,1,1,0,5,0,1,0,0,1,5,5,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0
3955,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,1,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,4,0,0,1,0,1,0,0,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,3,2,0,0,0,5,2,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,2,1,0,4,0,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,5,0
3956,4,1,0,4,4,2,3,0,0,0,3,5,0,3,2,0,0,0,5,4,0,0,5,2,3,1,0,0,0,0,3,0,0,5,0,0,0,3,0,5,5,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,4,0,3,2,5,3,0,0,4,5,0,3,2,0,3,1,0,0,2,0,0,1,4,3,0,0,5,1,0,0,0,0,2,0,0,0,5,0,3,0,3,0,3,5,0,0,5,5,3,1,2,5,2,2,0,0,1,0,0,0,0,0,0,3,0,0,0,4
3957,2,0,0,0,0,3,0,0,5,0,5,0,5,5,4,5,2,2,0,0,1,5,0,0,1,0,1,5,4,0,0,4,0,0,0,5,5,1,0,0,5,1,0,2,0,0,5,3,0,0,0,0,5,1,0,3,2,4,2,2,0,3,5,0,0,0,0,0,0,0,2,5,0,0,3,4,0,3,4,1,1,0,0,3,5,3,0,0,0,4,3,0,0,0,3,0,3,5,0,0,2,0,3,0,0,0,0,2,5,1,0,4,0,0,0,0,4,0,0,0,1,1,1,0,4,0,5,0,4,4,0,5,0,0,5,2,4,3,0,0,0,0,0,1,0,5,4,0,0,0
3958,0,0,0,0,0,5,0,0,0,5,0,0,3,2,0,0,3,4,3,3,0,0,3,0,1,0,0,0,0,0,0,0,0,5,4,5,0,0,5,0,0,2,0,0,0,0,4,0,2,1,0,0,5,5,0,2,0,0,3,3,0,2,4,0,1,0,0,0,5,0,0,0,0,5,0,1,1,0,0,0,4,0,4,0,3,0,4,5,0,2,0,4,0,0,5,0,4,0,0,0,0,4,2,0,0,0,3,3,0,0,1,0,5,0,0,0,0,5,2,3,0,0,3,5,0,5,0,0,0,0,2,0,3,4,2,0,0,0,0,3,0,5,5,0,3,3,2,4,0,1
3959,3,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,4,0,2,3,0,5,0,0,0,0,0,0,2,0,0,4,3,1,0,0,3,0,3,0,0,3,2,0,2,4,3,0,2,0,0,3,0,0,1,0,0,4,0,2,4,0,0,0,0,0,0,4,0,0,1,0,3,0,0,4,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,3,0,0,2,0,0,3,1,0,2,0,1,0,0,0,4,0,0,3,4,0,3,0,0,3,0,3,1,0,0,1,3,3,0,0,4,2,0,0
3960,0,3,0,0,2,0,0,0,1,0,0,3,0,0,0,5,1,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,5,3,0,5,2,2,2,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,3,0,0,0,4,2,4,0,0,0,2,5,0,0,0,3,0,5,1,2,0,2,0,0,4,0,0,3,5,0,5,5,1,0,2,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,3,0,1,0,3,4,0,5,0,1,0,3,0,3,0,0,0,0,3,0,0,1,0,3,0,0,0,4,0,0,0,2,0,0,5,0,0
3961,0,0,0,0,1,2,0,0,1,0,4,0,0,0,2,4,0,0,0,0,0,2,5,0,0,0,4,0,0,0,3,0,3,0,0,3,0,2,0,4,0,0,4,0,0,0,5,0,4,0,1,2,0,2,1,4,0,3,0,3,3,0,0,5,0,1,3,1,0,0,0,0,0,4,0,0,1,1,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,3,4,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,4,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,1,1,0,0,0,4,2,0
3962,5,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3963,5,4,0,0,0,1,5,0,1,0,4,0,5,3,0,0,2,4,5,0,0,2,0,0,0,1,3,3,0,4,5,0,3,5,0,0,0,4,5,0,4,5,0,4,2,0,0,5,5,2,2,4,0,0,1,0,5,5,2,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,0,0,4,0,3,5,0,0,0,0,3,4,0,2,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,3,2,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,2,0,0,1,3,5,5,4,0,0,0,0,0,0
3964,4,5,0,1,0,0,5,4,3,1,0,3,0,0,2,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,5,2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,4,0,5,0,2,0,0,3,0
3965,0,4,0,5,0,0,4,0,0,5,0,5,4,3,1,0,0,0,1,5,0,4,0,0,3,1,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,4,0,4,0,0,4,0,3,0,5,0,0,0,0,0,3,0,2,0,5,2,0,4,1,5,0,1,2,5,0,0,0,1,3,0,0,5,0,4,0,4,0,5,4,0,0,0,3,0,3,0,0,5,1,5,0,0,0,3,4,0,2,3,5,5,0,0,1,4,5,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,4,3,0,0,0,0,0,0,3,0,3,5,1,2,0,3,4,0
3966,3,1,0,4,0,2,3,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,2,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,2,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,2,0,0,4,0,0,3,4,0,0,0,0,5,4,2,5,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
3967,0,0,0,2,0,3,3,0,0,0,0,5,4,4,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,3,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,0,2,0,0,0,0,0,0,0,0,0,4,1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0
3968,0,0,0,2,3,0,0,0,5,0,0,0,0,0,2,0,3,0,0,0,0,2,0,1,0,5,4,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,3,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,4,0,0,0,0,3,1,0,3,1,0,0,0,0,4,0,0,3,0,0,0,0,1,0,5,0,0,0,0,0,1,0,5,0,0,4,1,2,0,0,0,1,4,0,0,3,0,0,0,3,3,4,0,0,2,0,0,0
3969,0,2,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,4,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0
3970,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,3,0,0,0,3,0,0,1,2,0,0,0,5,0,0,2,5,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,3,1,0,0,0,1,1,0,0,3,2,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,5,0,2,0,0,5,5,0,0,3,0,0,0,5,0,0,0,0,4,0,0,1,0,0,3,0,4,0,0,0,0,0,1,0,1,2,0,5,0,0,0,0,3,5,0,0,0,5,0,2,2,2,0,5,0,0,0,0,3
3971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,2,0,5,0,0,0,0,3,0,0,0,0,3,0,5,0,3,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,3
3972,0,1,5,0,3,5,0,0,3,3,0,2,4,5,3,0,0,2,1,2,5,0,3,0,1,0,0,4,0,0,4,0,0,1,0,3,4,3,1,0,0,3,5,0,2,0,3,4,0,3,2,2,0,0,0,0,0,3,0,0,0,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,5,4,4,3,0,0,2,1,1,5,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,1,4,4,2,0,0,3,4,0,0,3,0,2,5,2,5,0,3,3,4,3,0,0,2,0,0,0,3,4,0,0,2,0,5,0,0,5,0
3973,0,0,0,5,0,3,0,3,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,1,4,5,0,1,0,4,1,4,0,5,0,2,0,5,1,0,0,0,4,0,0,0,0,0,0,0,4,1,5,5,3,0,4,0,5,2,0,4,0,0,0,0,4,0,3,0,0,4,2,0,0,0,3,3,0,0,0,5,4,1,0,3,0,0,0,0,0,0,5,0,2,0,0,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0
3974,0,3,1,1,1,0,4,0,0,0,0,5,0,1,0,4,0,0,5,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,2,3,4,0,0,2,0,3,0,0,3,0,5,2,5,3,4,0,0,2,0,0,0,2,1,0,3,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,1,2,1,5,3,0,3,5,5,0,0,4,0,0,5,0,5,0,0,0,0,0,4,0,0,4,2,3,0,5,0,3,0,1,0,0,0,0,3,2,0,0,5,3,0,4,0,0,0,2,0,0,0,4,2,1,3,0,0,0,0,4,5,0,0,0,0,0,3,0,4,0,0,0
3975,5,0,5,0,0,0,3,0,2,3,4,3,0,0,0,0,0,0,3,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,5,0,0,0,5,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,0,1,1,0,0,0,0,3,1,0,0,5,0,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,4,5,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
3976,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,4,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,2,2,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,1,5,0,0,0,0,0,1,4,5,2,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0
3977,0,0,1,0,0,2,0,0,0,0,0,3,0,3,0,3,3,0,2,0,3,0,4,0,2,1,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,2,0,2,0,0,0,3,0,0,3,2,0,2,0,0,0,0,0,0,0,1,0,1,0,5,0,4,0,0,0,0,0,0,0,5,5,2,5,0,0,0,5,0,5,0,1,0
3978,4,2,0,0,2,0,2,5,0,3,4,4,0,5,0,5,4,0,0,4,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,1,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,3,3,3,0,0,0,5,0,3,1,0,0,2,0,0,5,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,3,4,0,5,2,3,0,0,0,0,0,0,1,2,0,0,0,0,4,0,2,2,0,0,5,0,0,4,0,3,0,3,0,4,0,0
3979,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,5,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0
3980,0,5,5,0,0,0,0,0,5,2,1,5,4,0,2,0,3,0,2,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,4,0,1,5,1,1,3,2,0,0,0,1,5,0,0,4,4,0,0,3,0,0,5,0,1,0,0,0,0,2,3,2,0,0,1,2,0,0,0,5,0,0,0,3,0,0,0,1,3,4,5,0,0,4,0,3,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,5,0,4,4,2,0,0,0,0,1,0,1,3,0,2,0,2,0,5,0,0,0,2,0,4,0,3,1,2,0,4,3,0,3,0,0,3,2,0,4,5,1,4,0
3981,2,0,0,3,0,1,0,5,5,1,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,4,3,0,0,0,0,5,1,0,2,2,0,0,5,4,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,2,4,0,0,4,4,3,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,5,3,0,2,0,5,1,1,1,1,0,0,4,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,4,4,0,0,1,0,4,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0
3982,0,0,3,0,2,1,0,4,0,0,0,0,2,0,0,0,0,0,3,4,4,5,0,0,0,0,1,0,2,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,2,0,0,0,4,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,4,1,0,4,2,2,0,4,0,0,2,0,0,5,0,2,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,3,0,5,0,0,5,5,0,0,5,0,3,0,0,0,0,0,0
3983,2,2,1,5,4,1,4,1,2,0,0,3,0,0,0,2,3,3,0,5,5,5,1,3,2,0,0,1,5,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,5,4,0,0,2,0,0,5,2,2,0,1,2,5,3,4,1,5,5,0,3,0,0,5,0,0,0,4,4,0,0,0,0,4,5,2,0,1,3,0,3,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,1,4,0,0,0,2,1,3,0,0,5,0,0,0,0,3,0,0,0,1,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,4,0,3
3984,0,3,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,4,0,1,0,1,5,2,0,0,5,0,3,4,0,0,5,4,0,5,1,0,5,5,4,0,0,1,3,0,1,0,1,4,1,5,0,0,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,4,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,1,4,3,0,0,4,1,0,2,0,0,4,4,2,2,0,0,0,0,5,3,4,3,4,1,0,1,0,0,0,1,1,0,0,0,0,5,4,0,0,1,0,0,0,0,2,2,4,0,5,5
3985,0,4,1,0,3,0,2,0,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,2,0,2,0,0,3
3986,0,3,1,4,5,2,0,0,0,5,0,5,0,2,0,0,2,0,4,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,4,3,4,0,2,0,0,0,2,1,0,3,2,4,4,0,5,0,3,0,3,1,5,1,0,0,0,1,3,0,2,0,0,4,0,1,0,0,0,0,0,0,3,0,2,0,3,0,2,0,0,4,4,0,0,4,0,0,5,3,0,1,0,4,0,0,4,0,4,5,1,0,0,5,5,0,0,0,0,1,3,3,0,0,0,3,5,3,3,1,0,0,3,0,2,4,0,0,0,0,0,0,0,4,4,0,4,0,0,4,3,0,1,2,0,5
3987,0,0,0,2,5,1,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,2,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,4,3,5,0,0,2,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,5,0,2,4,0,0,4,0,0,0,0,3,0,0,0,4,0,3,2,0,2,5,0,0,0,0,0,0,0,0,3,5,5,0,0,0,2,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,4,0,0,0,1,0,0
3988,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,2,0,0,3,5,1,4,5,0,0,2,0,0,0,3,2,0,5,4,2,0,0,0,0,3,4,3,5,0,0,1,2,0,3,0,2,0,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,5,5,0,0,5,0,2,3,0,4,4,0,0,3,0,1,0,0,0,0,0,0,4,0,0,4,0,0,3,1,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,3,2,2,0,1,5,0,4,5,0,0,2,4,0,1,4,0,0,0,0,0,2
3989,1,0,0,0,0,0,0,0,0,2,2,4,0,0,3,0,0,0,5,5,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,3,0,0,0,3,0,1,1,0,3,0,0,0,4,0,0,0,3,0,3,0,0,5,0,0,0,5,0,3,4,3,1,4,0,0,0,0,1,1,0,3,3,0,0,5,0,0,0,0,0,0,3,3,3,4,0,0,4,5,4,0,0,0,0,0,0,0,0,1,0,2,0,1,5,2,5,0,0,0,0,0,2,4,3,4,0,0,0,2,0,0,5,0,5,0,1,0,1,0,0,0,0,5,2,5,3,1,4,0,1,0,3,0,0,0
3990,0,0,0,5,0,0,1,0,0,2,0,3,0,0,0,0,4,0,0,5,0,0,0,4,0,5,4,0,0,1,1,0,3,1,0,0,0,1,0,2,0,0,4,0,0,5,0,0,0,4,5,0,0,5,0,1,0,3,0,0,0,0,3,2,4,1,0,0,0,4,5,0,1,3,4,1,0,5,0,0,0,3,4,0,0,2,0,0,1,0,0,4,0,0,0,0,4,0,0,2,5,3,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,3,3,5,0,0,0,3,0,1,0,0,3,5,5,0,0,0,0,1,3,4,2,4,0,0
